,Identifier,RMSE
26178,MS-DAR-00014-000-00360_south,0.003671586559158567
26179,MS-DAR-00205-00004-000-00175_south,0.003671773352444837
26180,MS-DAR-00084-00002-000-00003_north,0.003671807091738088
26181,MS-DAR-00014-000-00216_north,0.00367182407674154
26182,MS-DAR-00069-000-00065_south,0.0036718615665363827
26183,MS-DAR-00208-000-00113_south,0.0036720519131715652
26184,MS-DAR-00060-00002-000-00183_north,0.0036725345894045185
26185,MS-DAR-00008-000-00099_north,0.0036729563471059995
26186,MS-DAR-00205-00007-000-00477_south,0.0036732572175309855
26187,MS-DAR-00053-00002-000-00034_north,0.0036733244712480657
26188,MS-DAR-00082-000-00139_south,0.003673345335050167
26189,MS-DAR-00205-00010-000-00129_south,0.0036735467754681864
26190,MS-DAR-00108-000-00096_north,0.003673704885456323
26191,MS-DAR-00046-00001-000-00126_south,0.00367380646086121
26192,MS-DAR-00209-00014-000-00316_south,0.0036744793720942678
26193,MS-DAR-00077-000-00303_south,0.0036748386998588724
26194,MS-DAR-00045-000-00250_north,0.00367497209485708
26195,MS-DAR-00205-00003-000-00043_north,0.003674976722746995
26196,MS-DAR-00011-00001-000-00297_north,0.003675230168434746
26197,MS-DAR-00018-00002-000-00108_north,0.0036753089233639833
26198,MS-DAR-00205-00008-000-00130_south,0.0036755537550369026
26199,MS-DAR-00046-00002-000-00349_south,0.003675927516211455
26200,MS-DAR-00050-000-00011_south,0.0036760926299832537
26201,MS-DAR-00053-00001-000-00195_north,0.0036764022574541522
26202,MS-DAR-00107-000-00125_south,0.003676445760790253
26203,MS-DAR-00027-00002-000-00101_north,0.003676731012784487
26204,MS-DAR-00047-000-00094_north,0.003677260382699001
26205,MS-DAR-00107-000-00072_north,0.0036773178104596155
26206,MS-DAR-00205-00007-000-00031_north,0.0036773806511327597
26207,MS-DAR-00089-000-00237_north,0.003677494331312054
26208,MS-DAR-00029-00002-000-00060_south,0.0036776992416427084
26209,MS-DAR-00059-00001-000-00027_north,0.0036777696778460883
26210,MS-DAR-00205-00007-000-00077_north,0.0036778687365168175
26211,MS-DAR-00083-000-00215_north,0.003677881551654471
26212,MS-DAR-00205-00009-000-00617_south,0.0036783224714240026
26213,MS-DAR-00014-000-00109_north,0.0036784859834220283
26214,MS-DAR-00059-00002-000-00164_north,0.003678879971973773
26215,MS-DAR-00018-00002-000-00167_north,0.003678909861676218
26216,MS-DAR-00083-000-00349_north,0.003679019847201713
26217,MS-DAR-00209-00008-000-00299_north,0.0036790344638484127
26218,MS-DAR-00209-00005-000-00395_north,0.003679188807095739
26219,MS-DAR-00087-000-00087_south,0.0036793149699264785
26220,MS-DAR-00016-000-00048_south,0.0036793859186452214
26221,MS-DAR-00058-00001-000-00088_north,0.0036794197638728
26222,MS-DAR-00081-000-00119_north,0.003679420903777999
26223,MS-DAR-00205-00004-000-00091_north,0.0036795081786198916
26224,MS-DAR-00084-00002-000-00179_north,0.0036795237518487123
26225,MS-DAR-00017-00002-000-00058_north,0.003680029845698022
26226,MS-DAR-00076-000-00427_south,0.003680149639018115
26227,MS-DAR-00205-00003-000-00195_south,0.003680735807090789
26228,MS-DAR-00185-000-00414_north,0.003680888818345159
26229,MS-DAR-00205-00009-000-00502_north,0.003680951523927537
26230,MS-DAR-00008-000-00200_south,0.0036812358597021703
26231,MS-DAR-00060-00002-000-00228_north,0.003681372769934995
26232,MS-DAR-00029-00003-000-00079_south,0.003681460756148168
26233,MS-DAR-00084-00001-000-00042_south,0.0036815943606649357
26234,MS-DAR-00028-00002-000-00171_south,0.00368166194520244
26235,MS-DAR-00069-000-00131_south,0.0036820688603444074
26236,MS-DAR-00013-000-00197_north,0.0036821666090900737
26237,MS-DAR-00028-00001-000-00035_south,0.0036822392347787636
26238,MS-DAR-00157-00001-000-00184_south,0.003682297528552383
26239,MS-DAR-00015-00001-000-00050_south,0.0036824229216239255
26240,MS-DAR-00068-000-00226_south,0.0036824776390980327
26241,MS-DAR-00209-00010-000-00145_north,0.003682607792460899
26242,MS-DAR-00018-00002-000-00217_south,0.0036826498203151687
26243,MS-DAR-00009-000-00174_south,0.003683205433717175
26244,MS-DAR-00015-00002-000-00222_north,0.0036832876470849043
26245,MS-DAR-00108-000-00106_south,0.003683695323844624
26246,MS-DAR-00205-00010-000-00134_south,0.0036838725951406966
26247,MS-DAR-00013-000-00042_north,0.0036839699615514995
26248,MS-DAR-00108-000-00077_north,0.0036839816690592622
26249,MS-DAR-00209-00015-000-00120_south,0.003684012045855455
26250,MS-DAR-00010-00001-000-00189_north,0.003684023427976397
26251,MS-DAR-00028-00002-000-00077_north,0.0036840470973019865
26252,MS-DAR-00209-00014-000-00287_north,0.003684057687531171
26253,MS-DAR-00190-000-00017_south,0.003684098017675774
26254,MS-DAR-00191-000-00005_south,0.003684119598746317
26255,MS-DAR-00017-00001-000-00081_north,0.003685182500558028
26256,MS-DAR-00209-00006-000-00310_south,0.003685434590891038
26257,MS-DAR-00083-000-00198_south,0.003685447386681203
26258,MS-DAR-00085-000-00175_north,0.003685559586382883
26259,MS-DAR-00015-00002-000-00173_north,0.0036856354849044708
26260,MS-DAR-00205-00011-000-00239_north,0.003685718316857315
26261,MS-DAR-00205-00005-000-00340_north,0.0036858322789116806
26262,MS-DAR-00062-000-00137_south,0.0036858854375115572
26263,MS-DAR-00055-000-00151_south,0.0036859340897544206
26264,MS-DAR-00209-00014-000-00274_north,0.0036859682823281266
26265,MS-DAR-00053-00001-000-00141_south,0.0036860754679329567
26266,MS-DAR-00209-00005-000-00344_south,0.003686147703039425
26267,MS-DAR-00209-00009-000-00043_south,0.0036862687526398835
26268,MS-DAR-00209-00006-000-00437_south,0.0036863628290197408
26269,MS-DAR-00085-000-00036_south,0.003686433472735369
26270,MS-DAR-00069-000-00050_north,0.0036865726377427843
26271,MS-DAR-00011-00001-000-00189_north,0.0036868003132065723
26272,MS-DAR-00157-00002-000-00037_north,0.0036870606083054007
26273,MS-DAR-00108-000-00095_north,0.003687130071572638
26274,MS-DAR-00209-00001-000-00250_north,0.0036871381451891974
26275,MS-DAR-00089-000-00396_north,0.003687474326636206
26276,MS-DAR-00048-000-00325_north,0.003687481744097025
26277,MS-DAR-00014-000-00165_north,0.0036878752493726677
26278,MS-DAR-00049-000-00148_south,0.0036880112643620255
26279,MS-DAR-00209-00009-000-00130_south,0.0036880602260215513
26280,MS-DAR-00205-00003-000-00024_south,0.0036880987136889646
26281,MS-DAR-00047-000-00283_south,0.003688414446777776
26282,MS-DAR-00086-000-00120_south,0.00368862002839229
26283,MS-DAR-00209-00014-000-00285_south,0.0036886287429224104
26284,MS-DAR-00029-00002-000-00123_north,0.003688637265770135
26285,MS-DAR-00077-000-00029_north,0.0036889484520018076
26286,MS-DAR-00090-000-00206_north,0.003689048328556884
26287,MS-DAR-00006-000-00089_south,0.003689217601271966
26288,MS-DAR-00059-00002-000-00107_south,0.0036892989498921143
26289,MS-DAR-00078-000-00073_north,0.0036897642434924626
26290,MS-DAR-00017-00001-000-00203_north,0.0036897778424864985
26291,MS-DAR-00054-000-00158_south,0.0036897914506569627
26292,MS-DAR-00067-000-00119_south,0.003689855494530744
26293,MS-DAR-00059-00001-000-00059_south,0.0036900351453798964
26294,MS-DAR-00205-00002-000-00373_south,0.003690419969737819
26295,MS-DAR-00054-000-00003_south,0.003690473892483067
26296,MS-DAR-00059-00001-000-00245_north,0.0036905074698204807
26297,MS-DAR-00054-000-00074_north,0.0036905962970165884
26298,MS-DAR-00055-000-00248_north,0.003690688838695289
26299,MS-DAR-00017-00001-000-00210_south,0.0036908419577491407
26300,MS-DAR-00083-000-00017_south,0.003691038056376025
26301,MS-DAR-00085-000-00241_north,0.0036912477955078145
26302,MS-DAR-00209-00009-000-00100_south,0.003691464698103538
26303,MS-DAR-00209-00006-000-00060_south,0.003691540021993737
26304,MS-DAR-00209-00006-000-00196_south,0.0036918945885391443
26305,MS-DAR-00029-00001-000-00101_north,0.003692103720991149
26306,MS-DAR-00018-00002-000-00010_south,0.0036921613310808925
26307,MS-DAR-00084-00002-000-00285_south,0.0036923249811768285
26308,MS-DAR-00050-000-00031_south,0.003692409276991021
26309,MS-DAR-00059-00002-000-00174_north,0.003692487969790898
26310,MS-DAR-00113-000-00301_south,0.0036927075443916146
26311,MS-DAR-00108-000-00075_south,0.0036931991090483184
26312,MS-DAR-00016-000-00020_north,0.0036932732602681564
26313,MS-DAR-00027-00001-000-00124_south,0.0036933313058767716
26314,MS-DAR-00085-000-00409_south,0.0036934056459349703
26315,MS-DAR-00205-00002-000-00108_north,0.0036935163152274917
26316,MS-DAR-00157-00001-000-00122_north,0.0036936291115000942
26317,MS-DAR-00209-00008-000-00323_north,0.003693992733323009
26318,MS-DAR-00085-000-00048_north,0.0036941112593553275
26319,MS-DAR-00157-00002-000-00322_south,0.0036941628241272464
26320,MS-DAR-00081-000-00249_north,0.003694686735517824
26321,MS-DAR-00077-000-00335_south,0.003694705968381979
26322,MS-DAR-00082-000-00379_north,0.003694712324438585
26323,MS-DAR-00070-000-00334_south,0.003695171662170664
26324,MS-DAR-00209-00005-000-00367_south,0.0036958972406527404
26325,MS-DAR-00060-00001-000-00308_south,0.0036959368169156696
26326,MS-DAR-00113-000-00491_south,0.0036962063033240495
26327,MS-DAR-00083-000-00379_north,0.0036962687496592743
26328,MS-DAR-00186-000-00102_north,0.0036963543222715118
26329,MS-DAR-00016-000-00218_south,0.003696408858827733
26330,MS-DAR-00055-000-00187_north,0.0036964981480105746
26331,MS-DAR-00062-000-00092_north,0.0036965251193394107
26332,MS-DAR-00085-000-00074_south,0.003697088464884922
26333,MS-DAR-00084-00002-000-00295_north,0.0036971304924543766
26334,MS-DAR-00057-000-00203_north,0.0036972542129094332
26335,MS-DAR-00003-000-00530_north,0.003697346273544574
26336,MS-DAR-00209-00008-000-00184_north,0.003697469973802225
26337,MS-DAR-00126-000-00116_south,0.0036974913739221036
26338,MS-DAR-00047-000-00313_north,0.003697645239263346
26339,MS-DAR-00010-00002-000-00293_north,0.0036977828336543965
26340,MS-DAR-00157-00002-000-00189_south,0.0036979844070957643
26341,MS-DAR-00050-000-00199_south,0.003698127198662002
26342,MS-DAR-00060-00001-000-00214_south,0.0036982770133806102
26343,MS-DAR-00067-000-00120_north,0.003698307923810769
26344,MS-DAR-00083-000-00222_north,0.003698745766188157
26345,MS-DAR-00068-000-00311_south,0.003698749182286649
26346,MS-DAR-00011-00002-000-00013_north,0.0036989536570357293
26347,MS-DAR-00010-00002-000-00186_north,0.003699126079389644
26348,MS-DAR-00017-00002-000-00086_south,0.0036992009798031025
26349,MS-DAR-00018-00002-000-00141_north,0.0036992193311018904
26350,MS-DAR-00046-00001-000-00162_south,0.0036992503983674764
26351,MS-DAR-00015-00001-000-00214_south,0.0036996631713301477
26352,MS-DAR-00027-00001-000-00097_north,0.0037002275936919003
26353,MS-DAR-00014-000-00414_south,0.003700459012179762
26354,MS-DAR-00205-00003-000-00519_north,0.003700709950752779
26355,MS-DAR-00029-00003-000-00083_south,0.0037008362146344325
26356,MS-DAR-00015-00002-000-00190_south,0.0037009724160862456
26357,MS-DAR-00013-000-00329_south,0.0037010336719942053
26358,MS-DAR-00118-000-00043_south,0.00370127077306437
26359,MS-DAR-00209-00009-000-00091_south,0.0037013259929184255
26360,MS-DAR-00080-000-00196_south,0.003701518174958859
26361,MS-DAR-00062-000-00055_south,0.0037015862478638325
26362,MS-DAR-00157-00002-000-00092_south,0.0037018709661552894
26363,MS-DAR-00157-000-00079_north,0.0037019006986709177
26364,MS-DAR-00007-000-00271_south,0.0037019242641786513
26365,MS-DAR-00060-00001-000-00179_north,0.003702075132407202
26366,MS-DAR-00087-000-00392_south,0.0037022383607520897
26367,MS-DAR-00046-00002-000-00036_south,0.00370224478072957
26368,MS-DAR-00205-00009-000-00809_south,0.003702318150618025
26369,MS-DAR-00008-000-00164_south,0.0037025628780920057
26370,MS-DAR-00209-00014-000-00209_south,0.003702851070002768
26371,MS-DAR-00060-00001-000-00145_south,0.0037030116374229555
26372,MS-DAR-00108-000-00119_south,0.0037030187108769755
26373,MS-DAR-00070-000-00173_north,0.0037035816068996265
26374,MS-DAR-00049-000-00093_north,0.0037036090537076755
26375,MS-DAR-00205-00003-000-00253_south,0.00370361309869575
26376,MS-DAR-00084-00002-000-00374_south,0.00370369519048577
26377,MS-DAR-00017-00001-000-00128_south,0.003704286568961566
26378,MS-DAR-00085-000-00213_north,0.003704291459257085
26379,MS-DAR-00157-00002-000-00172_north,0.003704308267093649
26380,MS-DAR-00205-00009-000-00668_north,0.0037045997090740827
26381,MS-DAR-00205-00008-000-00081_south,0.003704637854659047
26382,MS-DAR-00008-000-00017_south,0.0037046845519897115
26383,MS-DAR-00012-000-00291_south,0.003704831736023971
26384,MS-DAR-00205-00010-000-00073_north,0.003704844809548212
26385,MS-DAR-00083-000-00047_south,0.0037051772361971027
26386,MS-DAR-00055-000-00120_south,0.00370528941802975
26387,MS-DAR-00051-000-00073_north,0.0037055121652599956
26388,MS-DAR-00205-00010-000-00074_south,0.00370555744973169
26389,MS-DAR-00068-000-00212_south,0.0037055999863004592
26390,MS-DAR-00059-00002-000-00080_north,0.0037056235843170664
26391,MS-DAR-00205-00009-000-00333_north,0.003705823718383594
26392,MS-DAR-00085-000-00265_south,0.003706108287970471
26393,MS-DAR-00045-000-00097_south,0.003706724519503072
26394,MS-DAR-00209-00001-000-00291_north,0.0037067783812842797
26395,MS-DAR-00107-000-00007_south,0.0037067823225055197
26396,MS-DAR-00209-00001-000-00279_north,0.003706909863783243
26397,MS-DAR-00080-000-00060_south,0.0037069126179744456
26398,MS-DAR-00059-00001-000-00264_south,0.0037076023310230973
26399,MS-DAR-00015-00001-000-00193_north,0.003707684056936438
26400,MS-DAR-00059-00001-000-00058_south,0.0037079333338166333
26401,MS-DAR-00084-00001-000-00110_south,0.003708459107826749
26402,MS-DAR-00029-00003-000-00115_north,0.003708826099815042
26403,MS-DAR-00205-00007-000-00040_south,0.0037094308596290256
26404,MS-DAR-00009-000-00135_south,0.0037096277624578747
26405,MS-DAR-00016-000-00255_north,0.0037097139738062374
26406,MS-DAR-00209-00008-000-00183_south,0.0037098045956530687
26407,MS-DAR-00113-000-00003_south,0.003709952011313356
26408,MS-DAR-00066-000-00123_north,0.003710290908788656
26409,MS-DAR-00006-000-00097_south,0.003710412279682534
26410,MS-DAR-00010-00001-000-00024_north,0.003710445349690062
26411,MS-DAR-00050-000-00028_north,0.0037108962910140254
26412,MS-DAR-00209-00013-000-00002_south,0.0037109512153828436
26413,MS-DAR-00076-000-00401_north,0.0037113261873648697
26414,MS-DAR-00053-00002-000-00223_south,0.0037114042647669035
26415,MS-DAR-00053-00001-000-00104_north,0.003711469743364763
26416,MS-DAR-00018-00002-000-00014_south,0.003711685223228047
26417,MS-DAR-00081-000-00015_south,0.0037120010481136796
26418,MS-DAR-00076-000-00029_south,0.0037121277763691074
26419,MS-DAR-00205-00002-000-00473_north,0.00371223091673605
26420,MS-DAR-00205-00009-000-00128_north,0.0037124552655643656
26421,MS-DAR-00209-00010-000-00061_north,0.0037127993750892966
26422,MS-DAR-00047-000-00044_south,0.0037130830041374797
26423,MS-DAR-00085-000-00098_south,0.0037133374681975473
26424,MS-DAR-00185-000-00290_north,0.003713636564302559
26425,MS-DAR-00209-00005-000-00382_south,0.0037138238545133097
26426,MS-DAR-00048-000-00161_north,0.0037142388031569176
26427,MS-DAR-00015-00002-000-00025_north,0.0037144590537801555
26428,MS-DAR-00077-000-00029_south,0.003714902830860907
26429,MS-DAR-00048-000-00214_south,0.00371491247694668
26430,MS-DAR-00045-000-00034_north,0.003715006865880308
26431,MS-DAR-00113-000-00653_south,0.0037152103419604695
26432,MS-DAR-00208-000-00117_north,0.003715673028201664
26433,MS-DAR-00047-000-00398_south,0.0037156824105821023
26434,MS-DAR-00209-00006-000-00020_north,0.003715723624180388
26435,MS-DAR-00051-000-00225_south,0.0037158652625112836
26436,MS-DAR-00053-00001-000-00512_south,0.003715998252516804
26437,MS-DAR-00029-00002-000-00147_north,0.0037163941220033575
26438,MS-DAR-00018-00002-000-00214_north,0.0037164967577704286
26439,MS-DAR-00205-00007-000-00158_north,0.0037165076755441354
26440,MS-DAR-00205-00011-000-00085_north,0.0037165501868119135
26441,MS-DAR-00084-00002-000-00086_south,0.0037167376527768533
26442,MS-DAR-00027-00002-000-00129_north,0.0037172675862082627
26443,MS-DAR-00077-000-00020_north,0.00371737651932125
26444,MS-DAR-00081-000-00256_north,0.0037173819086435975
26445,MS-DAR-00089-000-00412_south,0.0037174811022463224
26446,MS-DAR-00066-000-00266_north,0.0037178098686987855
26447,MS-DAR-00157-00002-000-00235_north,0.003717844278479661
26448,MS-DAR-00209-00006-000-00387_north,0.0037181975601540645
26449,MS-DAR-00209-00009-000-00095_north,0.0037185298758432342
26450,MS-DAR-00049-000-00203_north,0.0037187032323590845
26451,MS-DAR-00047-000-00380_north,0.0037187276043015955
26452,MS-DAR-00205-00002-000-00013_north,0.003718780535925068
26453,MS-DAR-00067-000-00171_south,0.0037189763565854614
26454,MS-DAR-00088-000-00222_south,0.0037190177557533226
26455,MS-DAR-00070-000-00310_north,0.003719091657377176
26456,MS-DAR-00205-00009-000-00648_south,0.0037191344078630196
26457,MS-DAR-00048-000-00336_south,0.003719491887671521
26458,MS-DAR-00057-000-00257_south,0.003719589445690181
26459,MS-DAR-00011-00001-000-00005_north,0.003719722745802711
26460,MS-DAR-00205-00007-000-00449_south,0.003720065098706475
26461,MS-DAR-00045-000-00241_south,0.0037202482181974326
26462,MS-DAR-00185-000-00466_south,0.0037206537138129493
26463,MS-DAR-00084-00001-000-00328_south,0.0037208498816955708
26464,MS-DAR-00014-000-00250_north,0.003720879440462421
26465,MS-DAR-00046-00002-000-00214_south,0.0037210039500599106
26466,MS-DAR-00089-000-00060_north,0.003721284372323473
26467,MS-DAR-00047-000-00064_north,0.0037214545048915647
26468,MS-DAR-00205-00007-000-00091_south,0.0037215710298756743
26469,MS-DAR-00014-000-00274_south,0.0037217918897935287
26470,MS-DAR-00085-000-00480_north,0.0037221025448691274
26471,MS-DAR-00085-000-00198_south,0.0037223658755258433
26472,MS-DAR-00209-00014-000-00209_north,0.0037233512840158136
26473,MS-DAR-00209-00005-000-00132_north,0.0037237656495591976
26474,MS-DAR-00029-00003-000-00236_north,0.003723831388475471
26475,MS-DAR-00084-00002-000-00286_south,0.0037238409726527873
26476,MS-DAR-00080-000-00222_south,0.0037238435348112492
26477,MS-DAR-00107-000-00067_north,0.0037238737654587467
26478,MS-DAR-00185-000-00008_south,0.003723880122756537
26479,MS-DAR-00018-00001-000-00017_south,0.0037239038310673054
26480,MS-DAR-00070-000-00109_north,0.003724256445838199
26481,MS-DAR-00058-00001-000-00044_south,0.0037245082904822954
26482,MS-DAR-00157-00002-000-00106_north,0.0037245409138208633
26483,MS-DAR-00081-000-00220_south,0.0037247281319421235
